Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
200	1.9900	-35.366169	-339.653992	1008.646057	20.813774	-343.575195	1011.806030	-54.964661	-312.243164	964.219849	-1.126689	-316.211792	967.070862	7.286377	-252.444809	865.766479	167.449951	-383.172607	1215.813721	182.127884	-402.954651	1190.622559	127.030235	-342.133026	1225.928345	178.570374	-414.126282	1140.315552	124.964951	-351.442474	1176.439819
201	2.0000	-35.369049	-339.654541	1008.645325	20.811033	-343.575378	1011.806335	-54.967087	-312.244202	964.218628	-1.129124	-316.211884	967.070801	7.284993	-252.445267	865.766724	167.527069	-383.002625	1215.600952	182.183365	-402.782440	1190.417725	127.107407	-341.969971	1225.723389	178.591400	-413.965485	1140.127686	124.989166	-351.291412	1176.251343
202	2.0100	-35.371937	-339.655060	1008.644592	20.808285	-343.575562	1011.806641	-54.969524	-312.245239	964.217407	-1.131565	-316.212006	967.070740	7.283607	-252.445740	865.766968	167.606018	-382.837097	1215.386353	182.239655	-402.613556	1190.211914	127.187943	-341.812408	1225.516602	178.612762	-413.807007	1139.939331	125.014343	-351.142883	1176.062866
203	2.0200	-35.374828	-339.655609	1008.643860	20.805531	-343.575775	1011.806946	-54.971966	-312.246307	964.216125	-1.134010	-316.212097	967.070679	7.282218	-252.446198	865.767151	167.686462	-382.676056	1215.170166	182.296494	-402.447968	1190.005371	127.271423	-341.660461	1225.308228	178.634323	-413.650848	1139.750610	125.040283	-350.996796	1175.874268
204	2.0300	-35.377728	-339.656128	1008.643127	20.802771	-343.575958	1011.807251	-54.974411	-312.247375	964.214905	-1.136461	-316.212158	967.070618	7.280828	-252.446671	865.767395	167.767990	-382.519470	1214.952759	182.353607	-402.285675	1189.798096	127.357414	-341.514282	1225.098511	178.655960	-413.496979	1139.561523	125.066780	-350.853119	1175.685913
205	2.0400	-35.380630	-339.656647	1008.642395	20.800005	-343.576141	1011.807556	-54.976864	-312.248474	964.213623	-1.138917	-316.212250	967.070557	7.279436	-252.447128	865.767639	167.850204	-382.367279	1214.734253	182.410706	-402.126617	1189.590454	127.445465	-341.373871	1224.887451	178.677505	-413.345367	1139.372437	125.093620	-350.711792	1175.497681
206	2.0500	-35.383537	-339.657166	1008.641602	20.797235	-343.576294	1011.807861	-54.979324	-312.249603	964.212341	-1.141377	-316.212341	967.070557	7.278041	-252.447586	865.767822	167.932709	-382.219391	1214.515015	182.467545	-401.970703	1189.382690	127.535072	-341.239136	1224.675659	178.698868	-413.195984	1139.183350	125.120590	-350.572784	1175.309692
207	2.0600	-35.386448	-339.657684	1008.640869	20.794460	-343.576477	1011.808167	-54.981785	-312.250732	964.211060	-1.143841	-316.212402	967.070496	7.276645	-252.448059	865.768066	168.015091	-382.075623	1214.295288	182.523819	-401.817810	1189.174927	127.625725	-341.109894	1224.463013	178.719864	-413.048767	1138.994385	125.147484	-350.436005	1175.122070
208	2.0700	-35.389366	-339.658203	1008.640137	20.791681	-343.576630	1011.808411	-54.984257	-312.251862	964.209778	-1.146310	-316.212463	967.070435	7.275248	-252.448517	865.768311	168.096924	-381.935730	1214.075439	182.579285	-401.667816	1188.967529	127.716896	-340.985870	1224.250000	178.740402	-412.903687	1138.805664	125.174072	-350.301361	1174.935059
209	2.0800	-35.392284	-339.658691	1008.639404	20.788897	-343.576782	1011.808716	-54.986729	-312.253021	964.208496	-1.148783	-316.212524	967.070374	7.273849	-252.448975	865.768494	168.177780	-381.799500	1213.855713	182.633652	-401.520599	1188.760742	127.808037	-340.866730	1224.036865	178.760330	-412.760712	1138.617554	125.200165	-350.168762	1174.748535
210	2.0900	-35.395210	-339.659210	1008.638672	20.786108	-343.576935	1011.809021	-54.989208	-312.254211	964.207153	-1.151260	-316.212585	967.070313	7.272448	-252.449432	865.768738	168.257233	-381.666534	1213.636597	182.686661	-401.376007	1188.554688	127.898567	-340.751984	1223.823730	178.779526	-412.619690	1138.429932	125.225540	-350.038055	1174.562866
211	2.1000	-35.398136	-339.659698	1008.637878	20.783316	-343.577087	1011.809326	-54.991695	-312.255402	964.205811	-1.153740	-316.212646	967.070251	7.271046	-252.449890	865.768921	168.334839	-381.536530	1213.418213	182.738037	-401.233765	1188.349731	127.987915	-340.641144	1223.611206	178.797867	-412.480652	1138.243042	125.249985	-349.909119	1174.377930
212	2.1100	-35.401066	-339.660187	1008.637146	20.780518	-343.577209	1011.809631	-54.994183	-312.256592	964.204529	-1.156224	-316.212677	967.070190	7.269643	-252.450348	865.769165	168.410187	-381.409058	1213.201172	182.787521	-401.093781	1188.145996	128.075485	-340.533600	1223.399292	178.815216	-412.343475	1138.057129	125.273300	-349.781860	1174.193848
213	2.1200	-35.403999	-339.660675	1008.636414	20.777718	-343.577362	1011.809937	-54.996677	-312.257813	964.203186	-1.158710	-316.212738	967.070129	7.268239	-252.450790	865.769409	168.482819	-381.283722	1212.985596	182.834854	-400.955750	1187.943970	128.160706	-340.428650	1223.188599	178.831482	-412.208069	1137.872192	125.295280	-349.656128	1174.010864
214	2.1300	-35.406937	-339.661133	1008.635620	20.774914	-343.577484	1011.810242	-54.999172	-312.259033	964.201782	-1.161200	-316.212769	967.070068	7.266833	-252.451248	865.769592	168.552353	-381.160004	1212.772095	182.879807	-400.819489	1187.743652	128.242950	-340.325623	1222.979248	178.846527	-412.074402	1137.688354	125.315742	-349.531738	1173.828979
215	2.1400	-35.409874	-339.661621	1008.634888	20.772106	-343.577606	1011.810547	-55.001675	-312.260284	964.200439	-1.163693	-316.212799	967.070068	7.265427	-252.451691	865.769836	168.618362	-381.037476	1212.560913	182.922104	-400.684784	1187.545410	128.321625	-340.223785	1222.771606	178.860260	-411.942322	1137.505859	125.334496	-349.408600	1173.648315
216	2.1500	-35.412819	-339.662079	1008.634155	20.769297	-343.577728	1011.810852	-55.004177	-312.261536	964.199097	-1.166189	-316.212830	967.070007	7.264020	-252.452148	865.770020	168.680435	-380.915680	1212.352417	182.961548	-400.551392	1187.349609	128.396149	-340.122375	1222.566162	178.872559	-411.811798	1137.324829	125.351349	-349.286499	1173.468994
217	2.1600	-35.415760	-339.662537	1008.633362	20.766485	-343.577850	1011.811157	-55.006687	-312.262817	964.197693	-1.168687	-316.212860	967.069946	7.262613	-252.452591	865.770264	168.738190	-380.794098	1212.146973	182.997910	-400.419067	1187.156250	128.465942	-340.020630	1222.363037	178.883331	-411.682739	1137.145264	125.366142	-349.165375	1173.291138
218	2.1700	-35.418705	-339.663025	1008.632629	20.763668	-343.577942	1011.811462	-55.009197	-312.264099	964.196289	-1.171187	-316.212891	967.069885	7.261205	-252.453033	865.770508	168.791245	-380.672333	1211.944824	183.030960	-400.287598	1186.965820	128.530411	-339.917816	1222.162598	178.892487	-411.555084	1136.967407	125.378708	-349.044983	1173.114746
219	2.1800	-35.421654	-339.663452	1008.631836	20.760851	-343.578064	1011.811768	-55.011715	-312.265381	964.194885	-1.173689	-316.212921	967.069824	7.259796	-252.453491	865.770691	168.839233	-380.549927	1211.746582	183.060532	-400.156799	1186.778198	128.589020	-339.813293	1221.965210	178.899948	-411.428680	1136.791260	125.388885	-348.925293	1172.939941
220	2.1900	-35.424603	-339.663910	1008.631104	20.758032	-343.578156	1011.812073	-55.014233	-312.266693	964.193481	-1.176193	-316.212921	967.069763	7.258388	-252.453934	865.770935	168.881805	-380.426483	1211.552246	183.086426	-400.026489	1186.593872	128.641205	-339.706360	1221.771240	178.905609	-411.303558	1136.617065	125.396538	-348.806091	1172.766724
221	2.2000	-35.427551	-339.664368	1008.630310	20.755211	-343.578247	1011.812378	-55.016750	-312.268036	964.192078	-1.178699	-316.212921	967.069763	7.256979	-252.454361	865.771118	168.918671	-380.301666	1211.362305	183.108475	-399.896454	1186.412964	128.686462	-339.596466	1221.580933	178.909424	-411.179565	1136.444824	125.401543	-348.687317	1172.595337
222	2.2100	-35.430500	-339.664795	1008.629578	20.752386	-343.578339	1011.812683	-55.019276	-312.269348	964.190674	-1.181206	-316.212952	967.069702	7.255569	-252.454803	865.771362	168.949493	-380.175171	1211.177002	183.126526	-399.766541	1186.235474	128.724304	-339.483093	1221.394409	178.911301	-411.056671	1136.274658	125.403763	-348.568878	1172.425659
223	2.2200	-35.433453	-339.665222	1008.628784	20.749561	-343.578430	1011.812988	-55.021801	-312.270691	964.189209	-1.183714	-316.212952	967.069641	7.254160	-252.455246	865.771545	168.974030	-380.046722	1210.996460	183.140442	-399.636658	1186.061646	128.754272	-339.365845	1221.212158	178.911179	-410.934845	1136.106567	125.403107	-348.450623	1172.257935
224	2.2300	-35.436401	-339.665649	1008.628052	20.746737	-343.578491	1011.813293	-55.024330	-312.272064	964.187805	-1.186223	-316.212921	967.069580	7.252751	-252.455673	865.771790	168.992020	-379.916138	1210.820923	183.150101	-399.506683	1185.891724	128.775970	-339.244385	1221.034180	178.909012	-410.813995	1135.940674	125.399483	-348.332550	1172.092041
225	2.2400	-35.439354	-339.666077	1008.627258	20.743910	-343.578583	1011.813599	-55.026859	-312.273438	964.186340	-1.188733	-316.212921	967.069519	7.251343	-252.456116	865.771973	169.003265	-379.783264	1210.650635	183.155411	-399.376526	1185.725586	128.789001	-339.118469	1220.860840	178.904770	-410.694122	1135.776978	125.392799	-348.214600	1171.927979
226	2.2500	-35.442307	-339.666504	1008.626526	20.741081	-343.578644	1011.813843	-55.029388	-312.274811	964.184875	-1.191244	-316.212921	967.069458	7.249934	-252.456543	865.772156	169.007568	-379.648041	1210.485596	183.156311	-399.246155	1185.563354	128.793045	-338.988037	1220.692139	178.898392	-410.575195	1135.615601	125.383018	-348.096680	1171.765991
227	2.2600	-35.445255	-339.666931	1008.625732	20.738255	-343.578705	1011.814148	-55.031921	-312.276215	964.183411	-1.193755	-316.212891	967.069397	7.248527	-252.456970	865.772400	169.004822	-379.510468	1210.325928	183.152710	-399.115540	1185.405029	128.787857	-338.852997	1220.528320	178.889862	-410.457153	1135.456421	125.370071	-347.978821	1171.605835
228	2.2700	-35.448208	-339.667328	1008.625000	20.735426	-343.578766	1011.814453	-55.034454	-312.277618	964.181946	-1.196266	-316.212860	967.069397	7.247119	-252.457397	865.772583	168.994904	-379.370575	1210.171875	183.144592	-398.984650	1185.250732	128.773193	-338.713470	1220.369507	178.879150	-410.339996	1135.299683	125.353951	-347.860992	1171.447754
229	2.2800	-35.451157	-339.667725	1008.624207	20.732597	-343.578796	1011.814758	-55.036991	-312.279022	964.180481	-1.198777	-316.212860	967.069336	7.245712	-252.457825	865.772827	168.977783	-379.228455	1210.023071	183.131943	-398.853577	1185.100464	128.748947	-338.569580	1220.215576	178.866257	-410.223755	1135.145142	125.334633	-347.743195	1171.291504
230	2.2900	-35.454105	-339.668121	1008.623413	20.729771	-343.578857	1011.815063	-55.039528	-312.280426	964.179016	-1.201288	-316.212830	967.069275	7.244307	-252.458252	865.773010	168.953430	-379.084320	1209.879883	183.114777	-398.722321	1184.954102	128.715042	-338.421631	1220.066772	178.851181	-410.108368	1134.992920	125.312126	-347.625488	1171.137207
231	2.3000	-35.457054	-339.668518	1008.622681	20.726942	-343.578888	1011.815369	-55.042065	-312.281860	964.177551	-1.203798	-316.212799	967.069214	7.242902	-252.458664	865.773254	168.921890	-378.938324	1209.741821	183.093155	-398.591003	1184.811523	128.671463	-338.269928	1219.922852	178.833923	-409.993896	1134.842896	125.286461	-347.507874	1170.984863
232	2.3100	-35.459999	-339.668915	1008.621887	20.724115	-343.578949	1011.815674	-55.044601	-312.283325	964.176025	-1.206308	-316.212738	967.069153	7.241498	-252.459076	865.773438	168.883286	-378.790741	1209.609131	183.067108	-398.459686	1184.672729	128.618317	-338.114899	1219.783813	178.814499	-409.880341	1134.695190	125.257683	-347.390442	1170.834351
233	2.3200	-35.462944	-339.669281	1008.621155	20.721289	-343.578979	1011.815979	-55.047138	-312.284760	964.174561	-1.208817	-316.212708	967.069153	7.240096	-252.459503	865.773621	168.837738	-378.641876	1209.481323	183.036743	-398.328491	1184.537598	128.555771	-337.957031	1219.649536	178.792953	-409.767700	1134.549561	125.225853	-347.273254	1170.685547
234	2.3300	-35.465885	-339.669678	1008.620361	20.718464	-343.579010	1011.816223	-55.049675	-312.286224	964.173035	-1.211324	-316.212677	967.069092	7.238694	-252.459915	865.773865	168.785446	-378.492004	1209.358398	183.002197	-398.197540	1184.405884	128.484085	-337.796783	1219.519775	178.769302	-409.656036	1134.406128	125.191055	-347.156342	1170.538574
235	2.3400	-35.468826	-339.670044	1008.619568	20.715641	-343.579010	1011.816528	-55.052212	-312.287689	964.171570	-1.213831	-316.212616	967.069031	7.237294	-252.460327	865.774048	168.726685	-378.341553	1209.239990	182.963593	-398.066986	1184.277466	128.403610	-337.634735	1219.394409	178.743607	-409.545349	1134.264648	125.153389	-347.039825	1170.393188
236	2.3500	-35.471764	-339.670410	1008.618835	20.712820	-343.579041	1011.816833	-55.054752	-312.289185	964.170044	-1.216335	-316.212555	967.068970	7.235896	-252.460739	865.774231	168.661774	-378.190826	1209.125854	182.921127	-397.936951	1184.152222	128.314774	-337.471466	1219.273193	178.715912	-409.435669	1134.125122	125.112968	-346.923737	1170.249268
237	2.3600	-35.474697	-339.670776	1008.618042	20.709999	-343.579071	1011.817139	-55.057285	-312.290680	964.168518	-1.218838	-316.212524	967.068909	7.234499	-252.461136	865.774414	168.591049	-378.040192	1209.015625	182.874969	-397.807617	1184.029907	128.218124	-337.307587	1219.155762	178.686310	-409.327026	1133.987549	125.069946	-346.808228	1170.106934
238	2.3700	-35.477631	-339.671143	1008.617310	20.707182	-343.579071	1011.817444	-55.059822	-312.292175	964.166992	-1.221339	-316.212463	967.068848	7.233104	-252.461548	865.774658	168.514938	-377.890076	1208.908936	182.825378	-397.679138	1183.910156	128.114243	-337.143677	1219.041748	178.654846	-409.219482	1133.851685	125.024467	-346.693390	1169.965942
239	2.3800	-35.480556	-339.671478	1008.616516	20.704367	-343.579071	1011.817688	-55.062355	-312.293671	964.165466	-1.223838	-316.212402	967.068848	7.231711	-252.461945	865.774841	168.433929	-377.740814	1208.805542	182.772583	-397.551666	1183.792847	128.003860	-336.980347	1218.930786	178.621613	-409.113068	1133.717529	124.976700	-346.579254	1169.826172
240	2.3900	-35.483482	-339.671844	1008.615784	20.701555	-343.579071	1011.817993	-55.064888	-312.295166	964.163940	-1.226334	-316.212311	967.068787	7.230320	-252.462341	865.775024	168.348511	-377.592804	1208.704712	182.716858	-397.425385	1183.677612	127.887726	-336.818115	1218.822510	178.586716	-409.007782	1133.584839	124.926834	-346.465973	1169.687622
241	2.4000	-35.486404	-339.672180	1008.614990	20.698744	-343.579071	1011.818298	-55.067421	-312.296692	964.162415	-1.228828	-316.212250	967.068726	7.228931	-252.462738	865.775208	168.259247	-377.446381	1208.606201	182.658493	-397.300385	1183.564209	127.766701	-336.657562	1218.716431	178.550247	-408.903687	1133.453613	124.875061	-346.353638	1169.550049
242	2.4100	-35.489323	-339.672516	1008.614197	20.695938	-343.579071	1011.818604	-55.069950	-312.298218	964.160889	-1.231319	-316.212189	967.068665	7.227544	-252.463135	865.775452	168.166748	-377.301880	1208.509644	182.597809	-397.176849	1183.452393	127.641678	-336.499207	1218.612183	178.512314	-408.800842	1133.323730	124.821594	-346.242279	1169.413208
243	2.4200	-35.492233	-339.672852	1008.613464	20.693134	-343.579041	1011.818848	-55.072479	-312.299774	964.159363	-1.233807	-316.212097	967.068604	7.226160	-252.463516	865.775635	168.071625	-377.159637	1208.414429	182.535110	-397.054871	1183.341919	127.513618	-336.343475	1218.509155	178.473022	-408.699219	1133.195068	124.766647	-346.132019	1169.277222
244	2.4300	-35.495144	-339.673187	1008.612671	20.690334	-343.579041	1011.819153	-55.075005	-312.301300	964.157837	-1.236291	-316.212036	967.068542	7.224778	-252.463913	865.775818	167.974548	-377.019897	1208.320068	182.470749	-396.934631	1183.232422	127.383537	-336.190857	1218.407104	178.432480	-408.598877	1133.067261	124.710457	-346.022949	1169.141968
245	2.4400	-35.498047	-339.673492	1008.611938	20.687540	-343.579010	1011.819458	-55.077530	-312.302856	964.156250	-1.238772	-316.211945	967.068542	7.223398	-252.464294	865.776001	167.876160	-376.882935	1208.226074	182.405060	-396.816193	1183.123413	127.252464	-336.041656	1218.305298	178.390839	-408.499847	1132.940552	124.653244	-345.915100	1169.007080
246	2.4500	-35.500942	-339.673828	1008.611145	20.684748	-343.579010	1011.819702	-55.080051	-312.304413	964.154724	-1.241249	-316.211853	967.068481	7.222022	-252.464676	865.776184	167.777145	-376.748993	1208.132080	182.338394	-396.699677	1183.014893	127.121445	-335.896240	1218.203369	178.348190	-408.402130	1132.814575	124.595245	-345.808594	1168.872559
247	2.4600	-35.503838	-339.674133	1008.610413	20.681961	-343.578979	1011.820007	-55.082569	-312.305969	964.153198	-1.243723	-316.211761	967.068420	7.220648	-252.465057	865.776367	167.678207	-376.618225	1208.037476	182.271103	-396.585144	1182.906494	126.991539	-335.754852	1218.100708	178.304672	-408.305756	1132.689331	124.536690	-345.703400	1168.738159
248	2.4700	-35.506725	-339.674438	1008.609619	20.679178	-343.578949	1011.820251	-55.085083	-312.307526	964.151611	-1.246192	-316.211670	967.068359	7.219276	-252.465439	865.776550	167.580002	-376.490814	1207.942017	182.203522	-396.472687	1182.797852	126.863785	-335.617767	1217.997070	178.260422	-408.210754	1132.564575	124.477814	-345.599670	1168.604004
249	2.4800	-35.509605	-339.674744	1008.608887	20.676399	-343.578918	1011.820557	-55.087593	-312.309113	964.150085	-1.248656	-316.211578	967.068298	7.217909	-252.465805	865.776733	167.483215	-376.366882	1207.845093	182.136032	-396.362366	1182.688721	126.739204	-335.485077	1217.891724	178.215530	-408.117096	1132.440186	124.418846	-345.497345	1168.469849
250	2.4900	-35.512482	-339.675049	1008.608093	20.673626	-343.578857	1011.820862	-55.090103	-312.310669	964.148499	-1.251116	-316.211487	967.068237	7.216544	-252.466171	865.776917	167.388474	-376.246521	1207.746338	182.068924	-396.254181	1182.578857	126.618782	-335.356964	1217.784424	178.170151	-408.024780	1132.316162	124.360008	-345.396545	1168.335449
251	2.5000	-35.515350	-339.675354	1008.607361	20.670860	-343.578827	1011.821106	-55.092609	-312.312256	964.146973	-1.253571	-316.211395	967.068237	7.215182	-252.466537	865.777100	167.296371	-376.129791	1207.645264	182.002548	-396.148193	1182.468018	126.503448	-335.233521	1217.674683	178.124390	-407.933868	1132.192383	124.301498	-345.297272	1168.200928
252	2.5100	-35.518215	-339.675629	1008.606567	20.668098	-343.578766	1011.821411	-55.095108	-312.313843	964.145386	-1.256021	-316.211273	967.068176	7.213825	-252.466904	865.777283	167.207520	-376.016693	1207.541748	181.937180	-396.044403	1182.356079	126.394066	-335.114716	1217.562256	178.078354	-407.844299	1132.068726	124.243515	-345.199524	1168.066040
253	2.5200	-35.521072	-339.675934	1008.605835	20.665342	-343.578735	1011.821655	-55.097603	-312.315460	964.143860	-1.258466	-316.211182	967.068115	7.212470	-252.467270	865.777466	167.122421	-375.907288	1207.435181	181.873138	-395.942780	1182.242676	126.291412	-335.000580	1217.446655	178.032166	-407.756104	1131.945068	124.186256	-345.103302	1167.930664
254	2.5300	-35.523918	-339.676208	1008.605042	20.662592	-343.578674	1011.821899	-55.100098	-312.317047	964.142273	-1.260905	-316.211060	967.068054	7.211119	-252.467636	865.777649	167.041565	-375.801544	1207.325562	181.810638	-395.843353	1182.127563	126.196182	-334.891083	1217.327515	177.985901	-407.669250	1131.821411	124.129875	-345.008667	1167.794922
255	2.5400	-35.526760	-339.676483	1008.604309	20.659847	-343.578613	1011.822205	-55.102585	-312.318634	964.140747	-1.263338	-316.210938	967.067993	7.209772	-252.467987	865.777832	166.965347	-375.699371	1207.212402	181.749954	-395.746094	1182.010864	126.108963	-334.786133	1217.204834	177.939697	-407.583710	1131.697510	124.074532	-344.915619	1167.658569
256	2.5500	-35.529594	-339.676758	1008.603577	20.657112	-343.578552	1011.822449	-55.105068	-312.320251	964.139160	-1.265765	-316.210846	967.067932	7.208429	-252.468338	865.778015	166.894119	-375.600708	1207.095703	181.691269	-395.650940	1181.892212	126.030228	-334.685669	1217.078247	177.893585	-407.499512	1131.573486	124.020340	-344.824097	1167.521484
257	2.5600	-35.532421	-339.677032	1008.602783	20.654381	-343.578491	1011.822754	-55.107544	-312.321869	964.137573	-1.268187	-316.210724	967.067932	7.207090	-252.468689	865.778198	166.828171	-375.505493	1206.975220	181.634750	-395.557861	1181.771606	125.960342	-334.589569	1216.947632	177.847687	-407.416626	1131.449219	123.967415	-344.734161	1167.383911
258	2.5700	-35.535240	-339.677307	1008.602051	20.651659	-343.578430	1011.822998	-55.110016	-312.323486	964.136047	-1.270601	-316.210602	967.067871	7.205755	-252.469040	865.778381	166.767700	-375.413605	1206.850952	181.580551	-395.466827	1181.649048	125.899536	-334.497681	1216.812866	177.802048	-407.335022	1131.324707	123.915833	-344.645752	1167.245605
259	2.5800	-35.538048	-339.677551	1008.601318	20.648943	-343.578369	1011.823242	-55.112484	-312.325104	964.134460	-1.273009	-316.210480	967.067810	7.204424	-252.469376	865.778564	166.712845	-375.324951	1206.722656	181.528763	-395.377747	1181.524292	125.847908	-334.409882	1216.673950	177.756714	-407.254669	1131.199829	123.865669	-344.558868	1167.106689
260	2.5900	-35.540852	-339.677795	1008.600525	20.646235	-343.578308	1011.823547	-55.114944	-312.326721	964.132874	-1.275410	-316.210358	967.067749	7.203098	-252.469727	865.778748	166.663666	-375.239349	1206.590332	181.479462	-395.290527	1181.397461	125.805435	-334.326019	1216.530762	177.711746	-407.175537	1131.074585	123.816956	-344.473511	1166.967041
261	2.6000	-35.543644	-339.678070	1008.599792	20.643536	-343.578217	1011.823792	-55.117397	-312.328339	964.131348	-1.277804	-316.210236	967.067688	7.201777	-252.470062	865.778870	166.620102	-375.156708	1206.454224	181.432663	-395.205170	1181.268433	125.771957	-334.245941	1216.383545	177.667175	-407.097626	1130.948975	123.769691	-344.389648	1166.826660
262	2.6100	-35.546425	-339.678314	1008.599060	20.640842	-343.578156	1011.824036	-55.119846	-312.329956	964.129761	-1.280190	-316.210114	967.067627	7.200459	-252.470398	865.779053	166.582092	-375.076874	1206.314209	181.388382	-395.121552	1181.137329	125.747177	-334.169495	1216.232300	177.623016	-407.020905	1130.823120	123.723885	-344.307281	1166.685669
263	2.6200	-35.549198	-339.678558	1008.598328	20.638159	-343.578064	1011.824280	-55.122288	-312.331573	964.128235	-1.282569	-316.209991	967.067566	7.199147	-252.470734	865.779236	166.549423	-374.999695	1206.170532	181.346588	-395.039612	1181.004272	125.730690	-334.096497	1216.077271	177.579285	-406.945374	1130.696899	123.679489	-344.226349	1166.544067
264	2.6300	-35.551964	-339.678802	1008.597534	20.635485	-343.578003	1011.824524	-55.124722	-312.333221	964.126648	-1.284940	-316.209839	967.067505	7.197839	-252.471054	865.779419	166.521881	-374.924988	1206.023315	181.307175	-394.959259	1180.869385	125.721962	-334.026825	1215.918579	177.535965	-406.870941	1130.570435	123.636459	-344.146851	1166.401855
265	2.6400	-35.554718	-339.679016	1008.596802	20.632818	-343.577911	1011.824768	-55.127151	-312.334839	964.125122	-1.287303	-316.209717	967.067505	7.196537	-252.471375	865.779541	166.499115	-374.852631	1205.872925	181.270065	-394.880432	1180.732544	125.720360	-333.960266	1215.756470	177.493073	-406.797668	1130.443726	123.594704	-344.068756	1166.259277
266	2.6500	-35.557461	-339.679260	1008.596069	20.630163	-343.577820	1011.825012	-55.129574	-312.336487	964.123535	-1.289658	-316.209595	967.067444	7.195240	-252.471695	865.779724	166.480774	-374.782440	1205.719360	181.235107	-394.803040	1180.594116	125.725143	-333.896698	1215.591309	177.450562	-406.725433	1130.316772	123.554123	-343.992065	1166.116211
267	2.6600	-35.560192	-339.679504	1008.595337	20.627516	-343.577728	1011.825256	-55.131985	-312.338135	964.121948	-1.292004	-316.209442	967.067383	7.193948	-252.472015	865.779907	166.466415	-374.714233	1205.563110	181.202164	-394.726990	1180.454102	125.735512	-333.835968	1215.423462	177.408417	-406.654297	1130.189697	123.514618	-343.916718	1165.972778
268	2.6700	-35.562916	-339.679718	1008.594604	20.624878	-343.577667	1011.825500	-55.134392	-312.339752	964.120422	-1.294341	-316.209320	967.067322	7.192661	-252.472336	865.780029	166.455566	-374.647888	1205.404419	181.171021	-394.652191	1180.312744	125.750580	-333.777893	1215.253174	177.366592	-406.584198	1130.062622	123.476051	-343.842712	1165.829224
269	2.6800	-35.565628	-339.679932	1008.593872	20.622250	-343.577576	1011.825745	-55.136787	-312.341400	964.118835	-1.296670	-316.209167	967.067261	7.191380	-252.472641	865.780212	166.447723	-374.583221	1205.243652	181.141479	-394.578583	1180.170288	125.769402	-333.722290	1215.080933	177.325043	-406.515106	1129.935425	123.438271	-343.770050	1165.685425
270	2.6900	-35.568329	-339.680145	1008.593140	20.619633	-343.577454	1011.825989	-55.139179	-312.343048	964.117310	-1.298989	-316.209045	967.067200	7.190104	-252.472961	865.780396	166.442352	-374.520050	1205.081055	181.113327	-394.506104	1180.026855	125.791031	-333.669037	1214.907104	177.283722	-406.447021	1129.808350	123.401123	-343.698639	1165.541626
271	2.7000	-35.571018	-339.680359	1008.592407	20.617025	-343.577362	1011.826233	-55.141560	-312.344666	964.115784	-1.301298	-316.208893	967.067139	7.188835	-252.473267	865.780518	166.438873	-374.458221	1204.917236	181.086319	-394.434631	1179.882813	125.814476	-333.617889	1214.732178	177.242554	-406.379944	1129.681519	123.364456	-343.628510	1165.398071
272	2.7100	-35.573696	-339.680573	1008.591675	20.614429	-343.577271	1011.826477	-55.143932	-312.346313	964.114197	-1.303598	-316.208740	967.067078	7.187571	-252.473557	865.780701	166.436737	-374.397552	1204.752563	181.060226	-394.364075	1179.738281	125.838753	-333.568695	1214.556641	177.201492	-406.313782	1129.554810	123.328102	-343.559601	1165.254639
273	2.7200	-35.576359	-339.680786	1008.590942	20.611845	-343.577179	1011.826721	-55.146297	-312.347961	964.112671	-1.305888	-316.208618	967.067017	7.186313	-252.473862	865.780823	166.435394	-374.337860	1204.587280	181.034775	-394.294434	1179.593506	125.862907	-333.521240	1214.380737	177.160477	-406.248596	1129.428467	123.291870	-343.491913	1165.111572
274	2.7300	-35.579014	-339.681000	1008.590210	20.609272	-343.577087	1011.826965	-55.148651	-312.349609	964.111145	-1.308168	-316.208466	967.066956	7.185061	-252.474152	865.781006	166.434265	-374.278961	1204.421875	181.009735	-394.225555	1179.448853	125.886017	-333.475281	1214.205200	177.119415	-406.184326	1129.302734	123.255608	-343.425415	1164.968994
275	2.7400	-35.581654	-339.681183	1008.589478	20.606709	-343.576965	1011.827148	-55.150997	-312.351257	964.109558	-1.310438	-316.208313	967.066895	7.183815	-252.474457	865.781128	166.432846	-374.220703	1204.256836	180.984848	-394.157410	1179.304321	125.907204	-333.430603	1214.030273	177.078262	-406.120972	1129.177368	123.219147	-343.360077	1164.827026
276	2.7500	-35.584278	-339.681396	1008.588745	20.604158	-343.576874	1011.827393	-55.153332	-312.352905	964.108032	-1.312697	-316.208191	967.066833	7.182577	-252.474731	865.781250	166.430603	-374.162872	1204.092407	180.959885	-394.089905	1179.160400	125.925652	-333.386932	1213.856445	177.036942	-406.058533	1129.052734	123.182312	-343.295868	1164.685791
