Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
891	8.9000	8.866771	-389.420624	1001.665283	64.941788	-383.302765	1004.701660	-15.458431	-365.310577	957.532776	38.259636	-359.410645	960.379028	34.494480	-293.449066	861.091370	202.091049	-481.874542	1184.210938	168.980606	-493.744568	1179.517334	243.145035	-448.582367	1161.336792	128.937698	-490.450012	1147.346436	204.736099	-446.221069	1128.691406
892	8.9100	8.864944	-389.424561	1001.663391	64.940582	-383.306396	1004.699829	-15.459041	-365.314606	957.530823	38.259838	-359.414124	960.377380	34.494888	-293.450775	861.090149	201.661102	-481.829132	1184.079224	168.558823	-493.622406	1179.370361	242.766693	-448.549927	1161.250610	128.544785	-490.301086	1147.160278	204.371689	-446.168671	1128.579102
893	8.9200	8.863073	-389.428467	1001.661438	64.939331	-383.309998	1004.698059	-15.459684	-365.318604	957.528870	38.260006	-359.417572	960.375732	34.495274	-293.452515	861.088928	201.231186	-481.769897	1183.946777	168.140091	-493.480835	1179.224609	242.389984	-448.500488	1161.162476	128.155182	-490.137329	1146.974487	204.009659	-446.104279	1128.463745
894	8.9300	8.861163	-389.432373	1001.659607	64.938042	-383.313568	1004.696289	-15.460361	-365.322601	957.526978	38.260143	-359.421051	960.374023	34.495644	-293.454254	861.087708	200.799026	-481.698273	1183.814087	167.722076	-493.322754	1179.079956	242.012390	-448.435211	1161.073608	127.766953	-489.961670	1146.788452	203.648239	-446.029022	1128.345947
895	8.9400	8.859213	-389.436279	1001.657715	64.936714	-383.317139	1004.694519	-15.461069	-365.326599	957.525024	38.260250	-359.424500	960.372437	34.495995	-293.455994	861.086487	200.362457	-481.615997	1183.681641	167.302429	-493.151550	1178.935913	241.631470	-448.355499	1160.985229	127.378235	-489.777435	1146.601440	203.285690	-445.944031	1128.226563
896	8.9500	8.857226	-389.440155	1001.655823	64.935349	-383.320709	1004.692810	-15.461807	-365.330597	957.523071	38.260326	-359.427917	960.370789	34.496323	-293.457733	861.085266	199.919495	-481.525024	1183.549805	166.878937	-492.970764	1178.792114	241.244919	-448.262939	1160.898682	126.987228	-489.588074	1146.412598	202.920441	-445.850708	1128.106323
897	8.9600	8.855205	-389.444061	1001.653931	64.933952	-383.324280	1004.691040	-15.462575	-365.334564	957.521118	38.260372	-359.431335	960.369141	34.496635	-293.459473	861.084045	199.468307	-481.427490	1183.418945	166.449554	-492.784149	1178.647949	240.850632	-448.159393	1160.815063	126.592278	-489.397064	1146.221191	202.550964	-445.750366	1127.985962
898	8.9700	8.853149	-389.447937	1001.652100	64.932518	-383.327820	1004.689331	-15.463371	-365.338531	957.519226	38.260391	-359.434753	960.367554	34.496929	-293.461212	861.082825	199.007339	-481.325623	1183.289307	166.012405	-492.595520	1178.503052	240.446716	-448.046783	1160.735352	126.191895	-489.207947	1146.026489	202.175980	-445.644531	1127.865845
899	8.9800	8.851063	-389.451813	1001.650208	64.931061	-383.331360	1004.687622	-15.464195	-365.342499	957.517273	38.260380	-359.438171	960.365906	34.497200	-293.462982	861.081604	198.535309	-481.221771	1183.161133	165.565872	-492.408722	1178.356689	240.031631	-447.927216	1160.660522	125.784798	-489.024048	1145.827759	201.794357	-445.534668	1127.746826
900	8.9900	8.848947	-389.455658	1001.648315	64.929565	-383.334900	1004.685913	-15.465044	-365.346436	957.515381	38.260345	-359.441559	960.364319	34.497456	-293.464752	861.080383	198.051224	-481.118195	1183.034668	165.108627	-492.227386	1178.208740	239.604111	-447.802826	1160.591064	125.369919	-488.848541	1145.624390	201.405197	-445.422272	1127.629272
901	9.0000	8.846803	-389.459534	1001.646484	64.928040	-383.338409	1004.684265	-15.465919	-365.350372	957.513428	38.260284	-359.444946	960.362732	34.497692	-293.466522	861.079163	197.554413	-481.017120	1182.909912	164.639664	-492.054932	1178.058472	239.163269	-447.675751	1160.527588	124.946465	-488.684296	1145.415894	201.007904	-445.308746	1127.513672
902	9.0100	8.844634	-389.463379	1001.644653	64.926498	-383.341919	1004.682556	-15.466817	-365.354309	957.511536	38.260197	-359.448334	960.361145	34.497910	-293.468292	861.077942	197.044601	-480.920685	1182.787109	164.158310	-491.894409	1177.905518	238.708633	-447.548096	1160.470459	124.513916	-488.533813	1145.201904	200.602066	-445.195465	1127.400146
903	9.0200	8.842440	-389.467224	1001.642761	64.924919	-383.345428	1004.680908	-15.467737	-365.358246	957.509583	38.260082	-359.451691	960.359558	34.498108	-293.470062	861.076782	196.521866	-480.830750	1182.666138	163.664291	-491.748505	1177.749878	238.240082	-447.421875	1160.419800	124.072044	-488.399139	1144.982178	200.187622	-445.083710	1127.289063
904	9.0300	8.840224	-389.471100	1001.640930	64.923325	-383.348907	1004.679260	-15.468679	-365.362152	957.507690	38.259949	-359.455048	960.357971	34.498287	-293.471863	861.075562	195.986618	-480.748993	1182.546875	163.157700	-491.619385	1177.590942	237.757950	-447.298859	1160.375610	123.620918	-488.281799	1144.756592	199.764725	-444.974609	1127.180542
905	9.0400	8.837989	-389.474915	1001.639099	64.921707	-383.352386	1004.677612	-15.469643	-365.366089	957.505737	38.259792	-359.458374	960.356445	34.498447	-293.473663	861.074341	195.439743	-480.676788	1182.429321	162.639053	-491.508667	1177.428833	237.262970	-447.180786	1160.337524	123.160950	-488.182800	1144.525391	199.333862	-444.869141	1127.074585
906	9.0500	8.835734	-389.478760	1001.637268	64.920067	-383.355865	1004.675964	-15.470624	-365.369995	957.503845	38.259609	-359.461731	960.354858	34.498592	-293.475433	861.073120	194.882416	-480.615112	1182.313232	162.109253	-491.417450	1177.263306	236.756241	-447.069031	1160.305298	122.692833	-488.102631	1144.288574	198.895782	-444.768097	1126.970947
907	9.0600	8.833464	-389.482605	1001.635437	64.918411	-383.359314	1004.674377	-15.471624	-365.373901	957.501953	38.259411	-359.465057	960.353333	34.498714	-293.477264	861.071899	194.316238	-480.564667	1182.198242	161.569641	-491.346130	1177.094482	236.239288	-446.964722	1160.278198	122.217567	-488.041199	1144.046631	198.451477	-444.672058	1126.869629
908	9.0700	8.831179	-389.486450	1001.633667	64.916740	-383.362793	1004.672729	-15.472641	-365.377808	957.500061	38.259190	-359.468353	960.351807	34.498821	-293.479065	861.070740	193.743134	-480.525665	1182.084229	161.021866	-491.294556	1176.922241	235.713959	-446.868713	1160.255249	121.736458	-487.997772	1143.799927	198.002197	-444.581512	1126.770386
909	9.0800	8.828880	-389.490265	1001.631836	64.915047	-383.366241	1004.671143	-15.473674	-365.381683	957.498169	38.258945	-359.471680	960.350220	34.498909	-293.480865	861.069519	193.165298	-480.497955	1181.970825	160.467957	-491.261963	1176.746704	235.182419	-446.781586	1160.235718	121.251038	-487.971191	1143.549194	197.549408	-444.496582	1126.672607
910	9.0900	8.826571	-389.494110	1001.630005	64.913345	-383.369659	1004.669556	-15.474722	-365.385559	957.496277	38.258686	-359.474976	960.348694	34.498978	-293.482697	861.068298	192.585236	-480.480988	1181.857422	159.910278	-491.247009	1176.568237	234.647110	-446.703552	1160.218506	120.763115	-487.959778	1143.295288	197.094772	-444.417297	1126.576050
911	9.1000	8.824252	-389.497925	1001.628235	64.911629	-383.373108	1004.667969	-15.475783	-365.389465	957.494385	38.258411	-359.478241	960.347229	34.499027	-293.484528	861.067139	192.005692	-480.473816	1181.743652	159.351410	-491.247833	1176.386841	234.110703	-446.634491	1160.202271	120.274666	-487.961395	1143.038696	196.640106	-444.343445	1126.480347
912	9.1100	8.821926	-389.501740	1001.626404	64.909904	-383.376526	1004.666382	-15.476857	-365.393341	957.492493	38.258114	-359.481537	960.345703	34.499062	-293.486359	861.065918	191.429535	-480.475098	1181.629150	158.794144	-491.262146	1176.203003	233.576019	-446.574005	1160.185669	119.787834	-487.973541	1142.780640	196.187347	-444.274628	1126.384644
913	9.1200	8.819594	-389.505585	1001.624634	64.908165	-383.379944	1004.664856	-15.477942	-365.397217	957.490601	38.257805	-359.484802	960.344177	34.499073	-293.488190	861.064697	190.859772	-480.483185	1181.513428	158.241455	-491.287140	1176.016846	233.045990	-446.521423	1160.167603	119.304893	-487.993378	1142.521973	195.738525	-444.210266	1126.288574
914	9.1300	8.817259	-389.509399	1001.622803	64.906425	-383.383362	1004.663269	-15.479038	-365.401062	957.488708	38.257477	-359.488068	960.342712	34.499069	-293.490051	861.063538	190.299454	-480.496124	1181.395874	157.696350	-491.319794	1175.828857	232.523605	-446.475800	1160.146606	118.828171	-488.017883	1142.263672	195.295746	-444.149689	1126.191650
915	9.1400	8.814921	-389.513214	1001.621033	64.904671	-383.386749	1004.661743	-15.480144	-365.404938	957.486877	38.257137	-359.491302	960.341187	34.499046	-293.491913	861.062378	189.751633	-480.511749	1181.276245	157.161896	-491.356842	1175.639526	232.011841	-446.435944	1160.121460	118.360008	-488.043915	1142.006836	194.861099	-444.091949	1126.093140
916	9.1500	8.812583	-389.517059	1001.619263	64.902924	-383.390167	1004.660217	-15.481256	-365.408783	957.484985	38.256779	-359.494537	960.339722	34.499004	-293.493744	861.061157	189.219254	-480.527740	1181.154053	156.641052	-491.394806	1175.449097	231.513611	-446.400513	1160.090698	117.902725	-488.068268	1141.752441	194.436630	-444.036163	1125.992554
917	9.1600	8.810246	-389.520874	1001.617493	64.901161	-383.393555	1004.658630	-15.482377	-365.412659	957.483154	38.256413	-359.497772	960.338257	34.498947	-293.495636	861.059998	188.705170	-480.541656	1181.029053	156.136719	-491.430298	1175.258179	231.031662	-446.367950	1160.053345	117.458565	-488.087738	1141.501465	194.024353	-443.981323	1125.889404
918	9.1700	8.807913	-389.524689	1001.615723	64.899406	-383.396912	1004.657104	-15.483504	-365.416504	957.481323	38.256031	-359.501007	960.336792	34.498871	-293.497498	861.058838	188.211990	-480.551025	1180.900879	155.651596	-491.459900	1175.067383	230.568588	-446.336700	1160.008301	117.029655	-488.099335	1141.254883	193.626175	-443.926331	1125.783203
919	9.1800	8.805585	-389.528503	1001.613953	64.897644	-383.400299	1004.655640	-15.484635	-365.420349	957.479492	38.255638	-359.504211	960.335327	34.498775	-293.499359	861.057617	187.742111	-480.553528	1180.769653	155.188110	-491.480408	1174.877197	230.126755	-446.305145	1159.954590	116.617935	-488.100220	1141.013794	193.243851	-443.870117	1125.673584
920	9.1900	8.803263	-389.532349	1001.612244	64.895889	-383.403687	1004.654114	-15.485771	-365.424194	957.477661	38.255234	-359.507416	960.333862	34.498661	-293.501251	861.056458	187.297623	-480.546844	1180.635010	154.748444	-491.488831	1174.688110	229.708267	-446.271667	1159.891602	116.225182	-488.087860	1140.778931	192.878983	-443.811676	1125.560303
921	9.2000	8.800949	-389.536163	1001.610474	64.894135	-383.407043	1004.652588	-15.486910	-365.428040	957.475830	38.254822	-359.510620	960.332397	34.498531	-293.503143	861.055298	186.880295	-480.528931	1180.497192	154.334442	-491.482544	1174.500854	229.314880	-446.234680	1159.818604	115.852905	-488.060150	1140.551025	192.532990	-443.750031	1125.442871
922	9.2100	8.798646	-389.539978	1001.608704	64.892387	-383.410400	1004.651062	-15.488050	-365.431854	957.473999	38.254398	-359.513824	960.330994	34.498383	-293.505035	861.054138	186.491547	-480.498047	1180.356323	153.947617	-491.459412	1174.315918	228.948044	-446.192810	1159.735474	115.502403	-488.015320	1140.330811	192.207047	-443.684265	1125.321289
923	9.2200	8.796354	-389.543823	1001.606995	64.890640	-383.413757	1004.649597	-15.489191	-365.435699	957.472168	38.253967	-359.516998	960.329529	34.498219	-293.506927	861.052979	186.132385	-480.452728	1180.212524	153.589081	-491.417633	1174.133911	228.608871	-446.144714	1159.641846	115.174667	-487.952148	1140.118896	191.902145	-443.613647	1125.195435
924	9.2300	8.794076	-389.547638	1001.605286	64.888908	-383.417084	1004.648132	-15.490332	-365.439545	957.470398	38.253529	-359.520172	960.328125	34.498035	-293.508850	861.051819	185.803482	-480.391907	1180.066162	153.259583	-491.356049	1173.955200	228.298080	-446.089355	1159.537842	114.870438	-487.869781	1139.915649	191.619019	-443.537506	1125.065308
925	9.2400	8.791812	-389.551483	1001.603516	64.887177	-383.420441	1004.646606	-15.491471	-365.443359	957.468567	38.253082	-359.523346	960.326660	34.497833	-293.510773	861.050720	185.505096	-480.314941	1179.917603	152.959488	-491.274017	1173.780518	228.016068	-446.025909	1159.423706	114.590164	-487.768036	1139.721436	191.358139	-443.455353	1124.931030
926	9.2500	8.789565	-389.555298	1001.601807	64.885460	-383.423767	1004.645142	-15.492609	-365.447174	957.466797	38.252628	-359.526520	960.325256	34.497612	-293.512695	861.049561	185.237137	-480.221588	1179.767212	152.688782	-491.171509	1173.609985	227.762817	-445.953705	1159.299805	114.334023	-487.647156	1139.536377	191.119736	-443.366913	1124.792847
927	9.2600	8.787336	-389.559143	1001.600098	64.883751	-383.427094	1004.643677	-15.493744	-365.451019	957.465027	38.252171	-359.529663	960.323853	34.497375	-293.514618	861.048401	184.999115	-480.112122	1179.615601	152.447098	-491.048981	1173.444214	227.538010	-445.872498	1159.166748	114.101913	-487.507904	1139.360596	190.903778	-443.272034	1124.650879
928	9.2700	8.785128	-389.562988	1001.598389	64.882057	-383.430420	1004.642212	-15.494874	-365.454834	957.463257	38.251705	-359.532806	960.322449	34.497120	-293.516541	861.047302	184.790268	-479.987213	1179.463013	152.233765	-490.907501	1173.283203	227.340973	-445.782166	1159.025269	113.893478	-487.351501	1139.193726	190.710007	-443.170715	1124.505493
929	9.2800	8.782940	-389.566833	1001.596680	64.880379	-383.433746	1004.640747	-15.495998	-365.458649	957.461487	38.251236	-359.535950	960.321045	34.496849	-293.518494	861.046143	184.609482	-479.847931	1179.310181	152.047791	-490.748657	1173.127197	227.170746	-445.682983	1158.876221	113.708138	-487.179596	1139.035767	190.537949	-443.063202	1124.357056
930	9.2900	8.780775	-389.570679	1001.595032	64.878716	-383.437073	1004.639282	-15.497117	-365.462463	957.459717	38.250767	-359.539063	960.319641	34.496559	-293.520416	861.045044	184.455399	-479.695740	1179.157349	151.887924	-490.574432	1172.976318	227.026093	-445.575439	1158.720459	113.545074	-486.994232	1138.886230	190.386841	-442.949890	1124.206177
931	9.3000	8.778635	-389.574524	1001.593323	64.877075	-383.440369	1004.637817	-15.498229	-365.466278	957.457947	38.250294	-359.542206	960.318298	34.496254	-293.522369	861.043945	184.326431	-479.532471	1179.005005	151.752670	-490.387207	1172.830322	226.905502	-445.460205	1158.559082	113.403275	-486.797729	1138.744507	190.255783	-442.831299	1124.052979
932	9.3100	8.776521	-389.578369	1001.591614	64.875443	-383.443665	1004.636414	-15.499333	-365.470093	957.456238	38.249817	-359.545319	960.316895	34.495930	-293.524353	861.042786	184.220764	-479.360199	1178.853516	151.640366	-490.189697	1172.689087	226.807312	-445.338257	1158.393066	113.281548	-486.592712	1138.610107	190.143661	-442.708130	1123.898193
933	9.3200	8.774433	-389.582245	1001.589966	64.873833	-383.446991	1004.634949	-15.500428	-365.473907	957.454468	38.249336	-359.548431	960.315552	34.495586	-293.526306	861.041687	184.136444	-479.181213	1178.703369	151.549164	-489.984802	1172.552368	226.729599	-445.210693	1158.223633	113.178551	-486.381866	1138.482178	190.049179	-442.581146	1123.742310
934	9.3300	8.772375	-389.586090	1001.588257	64.872246	-383.450287	1004.633484	-15.501513	-365.477722	957.452759	38.248859	-359.551514	960.314148	34.495228	-293.528290	861.040588	184.071396	-478.997925	1178.554565	151.477097	-489.775543	1172.419800	226.670349	-445.078796	1158.051636	113.092804	-486.167999	1138.360107	189.970901	-442.451263	1123.585815
935	9.3400	8.770347	-389.589966	1001.586609	64.870682	-383.453583	1004.632080	-15.502587	-365.481537	957.451050	38.248379	-359.554626	960.312805	34.494854	-293.530273	861.039490	184.023422	-478.812866	1178.407349	151.422104	-489.564972	1172.291016	226.627441	-444.943939	1157.878296	113.022713	-485.953979	1138.242798	189.907272	-442.319458	1123.429077
936	9.3500	8.768351	-389.593811	1001.584961	64.869141	-383.456848	1004.630615	-15.503650	-365.485352	957.449341	38.247902	-359.557709	960.311462	34.494457	-293.532257	861.038391	183.990280	-478.628479	1178.262085	151.382050	-489.356110	1172.165527	226.598633	-444.807556	1157.704468	112.966583	-485.742462	1138.129639	189.856644	-442.186737	1123.272583
937	9.3600	8.766387	-389.597687	1001.583313	64.867622	-383.460144	1004.629211	-15.504700	-365.489166	957.447693	38.247421	-359.560791	960.310059	34.494049	-293.534241	861.037354	183.969681	-478.447174	1178.118652	151.354736	-489.151764	1172.042847	226.581680	-444.671082	1157.531128	112.922661	-485.536072	1138.019653	189.817245	-442.054169	1123.116943
938	9.3700	8.764458	-389.601563	1001.581665	64.866127	-383.463440	1004.627747	-15.505736	-365.492981	957.445984	38.246948	-359.563873	960.308716	34.493622	-293.536255	861.036255	183.959305	-478.271240	1177.977051	151.337967	-488.954620	1171.922241	226.574265	-444.535950	1157.359009	112.889114	-485.337189	1137.911865	189.787292	-441.922791	1122.962402
939	9.3800	8.762565	-389.605469	1001.580017	64.864662	-383.466705	1004.626343	-15.506759	-365.496765	957.444336	38.246471	-359.566956	960.307373	34.493176	-293.538239	861.035156	183.956879	-478.102692	1177.837402	151.329514	-488.767029	1171.803345	226.574097	-444.403564	1157.189087	112.864098	-485.147919	1137.805420	189.764938	-441.793579	1122.809448
940	9.3900	8.760709	-389.609344	1001.578369	64.863228	-383.469971	1004.624878	-15.507767	-365.500580	957.442688	38.246002	-359.570007	960.306091	34.492714	-293.540253	861.034119	183.960114	-477.943359	1177.699463	151.327194	-488.591034	1171.685547	226.578949	-444.275146	1157.021851	112.845734	-484.970123	1137.699707	189.748322	-441.667511	1122.658203
941	9.4000	8.758891	-389.613220	1001.576782	64.861816	-383.473236	1004.623474	-15.508759	-365.504395	957.440979	38.245533	-359.573059	960.304749	34.492237	-293.542297	861.033081	183.966782	-477.794769	1177.563354	151.328812	-488.428314	1171.568481	226.586578	-444.151855	1156.858032	112.832123	-484.805237	1137.593750	189.735580	-441.545502	1122.509277
942	9.4100	8.757113	-389.617126	1001.575134	64.860443	-383.476501	1004.622070	-15.509733	-365.508209	957.439392	38.245071	-359.576111	960.303406	34.491741	-293.544312	861.031982	183.974716	-477.658142	1177.428833	151.332260	-488.280121	1171.451416	226.594864	-444.034729	1156.697998	112.821404	-484.654510	1137.486816	189.724915	-441.428345	1122.362671
943	9.4200	8.755375	-389.621033	1001.573547	64.859093	-383.479767	1004.620667	-15.510691	-365.511993	957.437744	38.244614	-359.579163	960.302063	34.491230	-293.546356	861.030945	183.981796	-477.534393	1177.295776	151.335464	-488.147461	1171.333984	226.601730	-443.924591	1156.542114	112.811737	-484.518738	1137.378418	189.714508	-441.316742	1122.218506
944	9.4300	8.753680	-389.624939	1001.571899	64.857780	-383.483032	1004.619202	-15.511630	-365.515808	957.436096	38.244160	-359.582214	960.300781	34.490700	-293.548370	861.029907	183.986053	-477.424103	1177.163940	151.336441	-488.030792	1171.215942	226.605255	-443.822083	1156.390747	112.801338	-484.398407	1137.267944	189.702667	-441.211304	1122.077271
945	9.4400	8.752028	-389.628845	1001.570313	64.856499	-383.486298	1004.617798	-15.512550	-365.519623	957.434509	38.243713	-359.585266	960.299438	34.490154	-293.550415	861.028870	183.985565	-477.327576	1177.033447	151.333313	-487.930298	1171.096802	226.603577	-443.727692	1156.244019	112.788498	-484.293701	1137.154907	189.687729	-441.112549	1121.938721
946	9.4500	8.750421	-389.632782	1001.568726	64.855255	-383.489532	1004.616394	-15.513451	-365.523438	957.432922	38.243271	-359.588287	960.298157	34.489594	-293.552490	861.027832	183.978577	-477.244781	1176.903931	151.324295	-487.845886	1170.976318	226.595001	-443.641693	1156.102295	112.771576	-484.204559	1137.038940	189.668137	-441.020813	1121.802979
947	9.4600	8.748858	-389.636688	1001.567139	64.854050	-383.492798	1004.614990	-15.514331	-365.527222	957.431335	38.242836	-359.591309	960.296875	34.489014	-293.554535	861.026855	183.963455	-477.175446	1176.775513	151.307739	-487.777069	1170.854248	226.577988	-443.564178	1155.965454	112.749077	-484.130585	1136.919678	189.642456	-440.936371	1121.670288
948	9.4700	8.747343	-389.640625	1001.565552	64.852875	-383.496033	1004.613586	-15.515190	-365.531036	957.429749	38.242409	-359.594330	960.295532	34.488419	-293.556610	861.025818	183.938721	-477.119080	1176.647827	151.282196	-487.723175	1170.730591	226.551117	-443.495148	1155.833618	112.719604	-484.071259	1136.796997	189.609360	-440.859375	1121.540405
949	9.4800	8.745875	-389.644562	1001.563965	64.851738	-383.499268	1004.612122	-15.516027	-365.534851	957.428162	38.241989	-359.597351	960.294250	34.487804	-293.558685	861.024780	183.903076	-477.074951	1176.520874	151.246353	-487.683319	1170.604980	226.513168	-443.434326	1155.706665	112.681931	-484.025787	1136.670654	189.567673	-440.789825	1121.413452
950	9.4900	8.744456	-389.648499	1001.562439	64.850639	-383.502533	1004.610718	-15.516842	-365.538666	957.426636	38.241581	-359.600372	960.292969	34.487175	-293.560760	861.023804	183.855392	-477.042236	1176.394653	151.199051	-487.656403	1170.477539	226.463043	-443.381348	1155.584595	112.634964	-483.993347	1136.540527	189.516312	-440.727692	1121.289307
951	9.5000	8.743087	-389.652466	1001.560852	64.849579	-383.505768	1004.609314	-15.517633	-365.542480	957.425110	38.241177	-359.603363	960.291687	34.486530	-293.562866	861.022827	183.794785	-477.019928	1176.269165	151.139404	-487.641266	1170.348145	226.399887	-443.335815	1155.467285	112.577812	-483.972900	1136.406616	189.454391	-440.672821	1121.167847
952	9.5100	8.741768	-389.656403	1001.559326	64.848564	-383.509003	1004.607910	-15.518401	-365.546265	957.423584	38.240784	-359.606384	960.290405	34.485867	-293.564941	861.021851	183.720490	-477.006989	1176.144043	151.066696	-487.636719	1170.216919	226.322952	-443.297058	1155.354614	112.509750	-483.963501	1136.269043	189.381149	-440.624939	1121.049194
953	9.5200	8.740501	-389.660370	1001.557739	64.847588	-383.512238	1004.606506	-15.519144	-365.550079	957.422058	38.240402	-359.609375	960.289124	34.485191	-293.567047	861.020874	183.632019	-477.002289	1176.019653	150.980423	-487.641418	1170.083862	226.231735	-443.264526	1155.246460	112.430244	-483.964020	1136.127686	189.296005	-440.583801	1120.932983
954	9.5300	8.739287	-389.664337	1001.556213	64.846649	-383.515472	1004.605103	-15.519862	-365.553894	957.420532	38.240028	-359.612366	960.287903	34.484493	-293.569153	861.019897	183.529068	-477.004730	1175.895752	150.880295	-487.654175	1169.949097	226.125885	-443.237457	1155.142456	112.338959	-483.973480	1135.982910	189.198517	-440.548981	1120.819336
955	9.5400	8.738127	-389.668304	1001.554688	64.845757	-383.518677	1004.603699	-15.520555	-365.557709	957.419006	38.239670	-359.615356	960.286621	34.483784	-293.571289	861.018921	183.411514	-477.013214	1175.772339	150.766266	-487.673737	1169.812744	226.005203	-443.215179	1155.042603	112.235741	-483.990906	1135.834717	189.088409	-440.520172	1120.708008
956	9.5500	8.737020	-389.672272	1001.553162	64.844910	-383.521912	1004.602234	-15.521221	-365.561523	957.417542	38.239319	-359.618347	960.285339	34.483055	-293.573395	861.017944	183.279480	-477.026764	1175.649536	150.638458	-487.699036	1169.674927	225.869705	-443.196960	1154.946655	112.120613	-484.015350	1135.683228	188.965546	-440.496887	1120.598999
957	9.5600	8.735970	-389.676270	1001.551636	64.844101	-383.525146	1004.600830	-15.521861	-365.565338	957.416077	38.238979	-359.621338	960.284119	34.482311	-293.575531	861.017029	183.133240	-477.044373	1175.527100	150.497208	-487.729004	1169.535767	225.719559	-443.182068	1154.854492	111.993790	-484.045990	1135.528809	188.829987	-440.478668	1120.492310
958	9.5700	8.734975	-389.680267	1001.550110	64.843338	-383.528351	1004.599426	-15.522473	-365.569153	957.414612	38.238651	-359.624298	960.282837	34.481552	-293.577667	861.016052	182.973236	-477.065247	1175.405396	150.343018	-487.762817	1169.395386	225.555054	-443.169861	1154.765869	111.855629	-484.082092	1135.371704	188.681915	-440.465118	1120.387695
959	9.5800	8.734036	-389.684265	1001.548584	64.842628	-383.531586	1004.598022	-15.523058	-365.572968	957.413147	38.238335	-359.627289	960.281616	34.480778	-293.579803	861.015137	182.800079	-477.088684	1175.284058	150.176544	-487.799683	1169.254028	225.376678	-443.159698	1154.680664	111.706642	-484.123108	1135.212036	188.521637	-440.455750	1120.285156
960	9.5900	8.733156	-389.688263	1001.547119	64.841957	-383.534790	1004.596619	-15.523614	-365.576782	957.411743	38.238029	-359.630249	960.280334	34.479984	-293.581970	861.014221	182.614532	-477.114075	1175.163452	149.998566	-487.839020	1169.111938	225.184998	-443.151001	1154.598633	111.547462	-484.168518	1135.050171	188.349625	-440.450104	1120.184692
961	9.6000	8.732333	-389.692261	1001.545593	64.841339	-383.537994	1004.595154	-15.524141	-365.580627	957.410339	38.237740	-359.633209	960.279114	34.479176	-293.584106	861.013306	182.417435	-477.140991	1175.043457	149.809998	-487.880432	1168.969238	224.980743	-443.143341	1154.519897	111.378860	-484.217987	1134.886230	188.166473	-440.447784	1120.086426
962	9.6100	8.731570	-389.696289	1001.544128	64.840759	-383.541199	1004.593750	-15.524640	-365.584442	957.408875	38.237465	-359.636169	960.277893	34.478352	-293.586273	861.012390	182.209747	-477.169128	1174.924072	149.611832	-487.923615	1168.826050	224.764725	-443.136230	1154.444214	111.201668	-484.271271	1134.720581	187.972870	-440.448334	1119.990112
963	9.6200	8.730865	-389.700317	1001.542603	64.840233	-383.544434	1004.592346	-15.525108	-365.588257	957.407532	38.237202	-359.639130	960.276672	34.477509	-293.588440	861.011475	181.992493	-477.198334	1174.805542	149.405106	-487.968475	1168.682739	224.537872	-443.129395	1154.371460	111.016808	-484.328247	1134.553589	187.769653	-440.451385	1119.895996
964	9.6300	8.730222	-389.704346	1001.541138	64.839760	-383.547638	1004.590881	-15.525547	-365.592072	957.406128	38.236950	-359.642090	960.275391	34.476654	-293.590637	861.010620	181.766769	-477.228577	1174.687744	149.190918	-488.015015	1168.539185	224.301163	-443.122528	1154.301758	110.825256	-484.388855	1134.385254	187.557693	-440.456543	1119.804077
965	9.6400	8.729639	-389.708374	1001.539673	64.839325	-383.550842	1004.589478	-15.525956	-365.595917	957.404724	38.236717	-359.645050	960.274170	34.475780	-293.592804	861.009705	181.533676	-477.259857	1174.570923	148.970383	-488.063416	1168.395874	224.055679	-443.115448	1154.235107	110.628052	-484.453125	1134.216187	187.338028	-440.463409	1119.714478
966	9.6500	8.729117	-389.712402	1001.538208	64.838951	-383.554047	1004.588074	-15.526333	-365.599731	957.403381	38.236496	-359.648010	960.272949	34.474892	-293.595001	861.008850	181.294357	-477.292389	1174.455200	148.744629	-488.113861	1168.252930	223.802536	-443.108032	1154.171509	110.426224	-484.521179	1134.046387	187.111694	-440.471710	1119.627197
967	9.6600	8.728658	-389.716461	1001.536743	64.838615	-383.557251	1004.586609	-15.526680	-365.603577	957.402039	38.236290	-359.650940	960.271729	34.473988	-293.597198	861.007996	181.050003	-477.326324	1174.340820	148.514771	-488.166656	1168.110596	223.542938	-443.100159	1154.110962	110.220863	-484.593140	1133.876343	186.879837	-440.481049	1119.542480
968	9.6700	8.728259	-389.720520	1001.535278	64.838341	-383.560425	1004.585205	-15.526995	-365.607391	957.400696	38.236099	-359.653900	960.270508	34.473068	-293.599396	861.007141	180.801743	-477.361908	1174.227783	148.281937	-488.222168	1167.968994	223.278091	-443.091766	1154.053833	110.013039	-484.669067	1133.706299	186.643646	-440.491058	1119.460327
