Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
228	2.2700	9.148586	-388.400635	1001.331116	65.216896	-381.978943	1003.964478	-15.512859	-364.618774	957.217285	38.180847	-358.431671	959.759399	33.193268	-292.823944	860.472595	249.527328	-440.696442	1189.806641	217.980087	-456.158417	1189.399902	284.378448	-405.001892	1160.406982	174.927979	-460.106842	1161.370605	243.087296	-409.713135	1131.817993
229	2.2800	9.145940	-388.405609	1001.327759	65.214165	-381.983917	1003.961975	-15.516318	-364.622681	957.214172	38.177433	-358.435699	959.757141	33.191105	-292.826324	860.471313	248.175903	-440.867554	1190.134155	216.670837	-456.374512	1189.533936	283.106964	-405.040649	1160.988525	173.795441	-460.304047	1161.276978	242.029037	-409.754669	1132.116821
230	2.2900	9.143365	-388.410614	1001.324463	65.211510	-381.988892	1003.959412	-15.519726	-364.626587	957.211060	38.174068	-358.439728	959.754883	33.188969	-292.828735	860.470093	246.759369	-441.049438	1190.486694	215.298004	-456.600952	1189.684326	281.774414	-405.086487	1161.606689	172.606827	-460.512756	1161.189087	240.919144	-409.801697	1132.442139
231	2.3000	9.140859	-388.415649	1001.321106	65.208923	-381.993896	1003.956909	-15.523081	-364.630554	957.207947	38.170757	-358.443756	959.752625	33.186859	-292.831146	860.468872	245.289169	-441.237732	1190.855957	213.871964	-456.832001	1189.845947	280.392029	-405.138641	1162.249390	171.369690	-460.728210	1161.104126	239.764801	-409.852997	1132.786621
232	2.3100	9.138421	-388.420715	1001.317810	65.206406	-381.998901	1003.954346	-15.526386	-364.634521	957.204895	38.167500	-358.447845	959.750366	33.184776	-292.833557	860.467651	243.776917	-441.428131	1191.234009	212.403366	-457.062164	1190.013672	278.971008	-405.195923	1162.904663	170.091949	-460.945892	1161.019653	238.573441	-409.907288	1133.143433
233	2.3200	9.136050	-388.425812	1001.314514	65.203949	-382.003967	1003.951843	-15.529642	-364.638489	957.201782	38.164288	-358.451935	959.748169	33.182720	-292.835999	860.466431	242.234039	-441.616425	1191.612915	210.902832	-457.286285	1190.181885	277.522369	-405.256897	1163.561157	168.781738	-461.161469	1160.932983	237.352692	-409.963257	1133.505127
234	2.3300	9.133745	-388.430908	1001.311218	65.201561	-382.009033	1003.949280	-15.532848	-364.642517	957.198730	38.161129	-358.456024	959.745911	33.180695	-292.838440	860.465271	240.671509	-441.798706	1191.985352	209.380722	-457.499725	1190.345825	276.056610	-405.319946	1164.208496	167.447250	-461.371002	1160.841553	236.110184	-410.019623	1133.864868
235	2.3400	9.131504	-388.436066	1001.307922	65.199242	-382.014130	1003.946716	-15.536007	-364.646545	957.195740	38.158016	-358.460144	959.743713	33.178692	-292.840912	860.464050	239.099640	-441.971466	1192.344482	207.846863	-457.698547	1190.500488	274.583496	-405.383331	1164.836792	166.096527	-461.570984	1160.742798	234.853439	-410.075226	1134.216187
236	2.3500	9.129328	-388.441223	1001.304626	65.196983	-382.019257	1003.944153	-15.539117	-364.650574	957.192749	38.154953	-358.464294	959.741516	33.176712	-292.843384	860.462891	237.527893	-442.131775	1192.684082	206.310379	-457.879425	1190.641479	273.112091	-405.445404	1165.437866	164.737366	-461.758362	1160.634277	233.589752	-410.128967	1134.552734
237	2.3600	9.127213	-388.446442	1001.301392	65.194786	-382.024384	1003.941650	-15.542181	-364.654633	957.189758	38.151936	-358.468445	959.739258	33.174763	-292.845856	860.461731	235.964737	-442.277222	1192.999023	204.779617	-458.039948	1190.764893	271.650513	-405.504791	1166.004150	163.377167	-461.930664	1160.513550	232.326126	-410.179932	1134.869019
238	2.3700	9.125159	-388.451660	1001.298096	65.192650	-382.029541	1003.939087	-15.545198	-364.658722	957.186768	38.148964	-358.472595	959.737061	33.172832	-292.848358	860.460632	234.417664	-442.406128	1193.284546	203.261978	-458.178467	1190.867065	270.205963	-405.560272	1166.529419	162.022903	-462.085968	1160.378784	231.069183	-410.227448	1135.159790
239	2.3800	9.123165	-388.456909	1001.294861	65.190582	-382.034729	1003.936523	-15.548171	-364.662811	957.183777	38.146038	-358.476807	959.734863	33.170933	-292.850861	860.459473	232.893204	-442.517456	1193.536743	201.764038	-458.294098	1190.944946	268.784729	-405.610992	1167.008911	160.681046	-462.222809	1160.227905	229.825073	-410.270996	1135.420776
240	2.3900	9.121230	-388.462158	1001.291565	65.188560	-382.039917	1003.933960	-15.551099	-364.666931	957.180847	38.143158	-358.480988	959.732727	33.169052	-292.853394	860.458374	231.396957	-442.610840	1193.752686	200.291550	-458.386932	1190.995850	267.392365	-405.656372	1167.438477	159.357559	-462.340454	1160.059448	228.599518	-410.310303	1135.647827
241	2.4000	9.119353	-388.467468	1001.288330	65.186607	-382.045135	1003.931396	-15.553983	-364.671082	957.177917	38.140324	-358.485199	959.730530	33.167198	-292.855896	860.457214	229.933807	-442.686615	1193.929565	198.849564	-458.457642	1191.017578	266.033600	-405.696228	1167.815063	158.057938	-462.438599	1159.871826	227.397736	-410.345245	1135.837891
242	2.4100	9.117533	-388.472778	1001.285095	65.184708	-382.050385	1003.928833	-15.556824	-364.675232	957.175049	38.137531	-358.489441	959.728333	33.165367	-292.858459	860.456116	228.507996	-442.745544	1194.065552	197.442535	-458.507660	1191.008301	264.712585	-405.730530	1168.136719	156.787155	-462.517456	1159.664063	226.224503	-410.375946	1135.988403
243	2.4200	9.115767	-388.478119	1001.281860	65.182861	-382.055664	1003.926270	-15.559622	-364.679413	957.172180	38.134781	-358.493683	959.726196	33.163559	-292.860992	860.455017	227.123383	-442.789001	1194.159180	196.074448	-458.538910	1190.966675	263.433044	-405.759735	1168.401855	155.549774	-462.577698	1159.435425	225.084045	-410.402740	1136.097412
244	2.4300	9.114057	-388.483490	1001.278625	65.181068	-382.060944	1003.923706	-15.562379	-364.683594	957.169312	38.132072	-358.497955	959.724060	33.161770	-292.863556	860.453979	225.783524	-442.818665	1194.209595	194.748978	-458.553741	1190.891602	262.198425	-405.784546	1168.609619	154.349869	-462.620270	1159.185303	223.980240	-410.426056	1136.163452
245	2.4400	9.112398	-388.488892	1001.275391	65.179329	-382.066254	1003.921143	-15.565095	-364.687805	957.166443	38.129406	-358.502228	959.721863	33.160007	-292.866119	860.452881	224.491852	-442.836517	1194.216187	193.469574	-458.554657	1190.782471	261.012054	-405.805969	1168.759521	153.191116	-462.646423	1158.913818	222.916428	-410.446503	1136.185791
246	2.4500	9.110792	-388.494293	1001.272156	65.177643	-382.071564	1003.918579	-15.567771	-364.692017	957.163574	38.126781	-358.506531	959.719727	33.158264	-292.868713	860.451843	223.251770	-442.844757	1194.178711	192.239502	-458.544250	1190.639282	259.877106	-405.825348	1168.851685	152.076721	-462.657532	1158.621094	221.895584	-410.464844	1136.164063
247	2.4600	9.109237	-388.499756	1001.268921	65.176010	-382.076904	1003.915955	-15.570408	-364.696259	957.160767	38.124191	-358.510834	959.717590	33.156544	-292.871307	860.450745	222.066666	-442.845581	1194.097290	191.061951	-458.525116	1190.462158	258.796722	-405.844269	1168.886230	151.009537	-462.655182	1158.307983	220.920212	-410.481964	1136.098755
248	2.4700	9.107731	-388.505188	1001.265747	65.174423	-382.082275	1003.913391	-15.573006	-364.700531	957.157959	38.121643	-358.515167	959.715454	33.154842	-292.873901	860.449707	220.939880	-442.841248	1193.972656	189.940002	-458.499603	1190.251831	257.773926	-405.864349	1168.863770	149.991943	-462.640961	1157.975342	219.992371	-410.498657	1135.990601
249	2.4800	9.106273	-388.510681	1001.262512	65.172890	-382.087646	1003.910828	-15.575566	-364.704803	957.155151	38.119133	-358.519501	959.713379	33.153164	-292.876526	860.448730	219.874649	-442.833923	1193.805664	188.876572	-458.470062	1190.009277	256.811401	-405.887238	1168.785522	149.025894	-462.616608	1157.624512	219.113617	-410.515869	1135.840820
250	2.4900	9.104863	-388.516174	1001.259338	65.171402	-382.093048	1003.908264	-15.578090	-364.709076	957.152405	38.116661	-358.523865	959.711243	33.151505	-292.879150	860.447693	218.873901	-442.825623	1193.597656	187.874344	-458.438568	1189.735840	255.911392	-405.914459	1168.652954	148.112900	-462.583923	1157.256958	218.284973	-410.534393	1135.651245
251	2.5000	9.103498	-388.521729	1001.256165	65.169960	-382.098480	1003.905701	-15.580577	-364.713379	957.149658	38.114223	-358.528229	959.709167	33.149868	-292.881775	860.446655	217.940033	-442.818268	1193.350586	186.935516	-458.407166	1189.433472	255.075424	-405.947235	1168.468384	147.253967	-462.544830	1156.874512	217.506866	-410.554871	1135.424072
252	2.5100	9.102180	-388.527252	1001.252930	65.168564	-382.103912	1003.903076	-15.583028	-364.717712	957.146912	38.111824	-358.532623	959.707031	33.148247	-292.884430	860.445679	217.074722	-442.813660	1193.066772	186.061722	-458.377747	1189.104126	254.304169	-405.986359	1168.234741	146.449539	-462.501282	1156.479126	216.779129	-410.577942	1135.162231
253	2.5200	9.100904	-388.532837	1001.249756	65.167206	-382.109375	1003.900513	-15.585444	-364.722046	957.144165	38.109459	-358.537018	959.704956	33.146648	-292.887054	860.444702	216.278656	-442.813446	1192.749023	185.253723	-458.352295	1188.750366	253.597198	-406.032410	1167.956055	145.699417	-462.455292	1156.072632	216.100891	-410.603882	1134.868896
254	2.5300	9.099671	-388.538422	1001.246582	65.165894	-382.114838	1003.897949	-15.587827	-364.726379	957.141418	38.107128	-358.541412	959.702881	33.145065	-292.889740	860.443665	215.551300	-442.819214	1192.400757	184.511276	-458.332581	1188.374878	252.952942	-406.085449	1167.636963	145.002762	-462.408813	1155.657227	215.470642	-410.632874	1134.547729
255	2.5400	9.098480	-388.544037	1001.243408	65.164627	-382.120331	1003.895386	-15.590176	-364.730774	957.138733	38.104832	-358.545837	959.700806	33.143501	-292.892395	860.442749	214.890823	-442.832367	1192.026245	183.832977	-458.320313	1187.980835	252.368607	-406.145355	1167.283081	144.357925	-462.363678	1155.235229	214.886230	-410.664825	1134.202759
256	2.5500	9.097330	-388.549652	1001.240234	65.163399	-382.125854	1003.892822	-15.592492	-364.735138	957.136047	38.102566	-358.550262	959.698730	33.141956	-292.895081	860.441772	214.294022	-442.854004	1191.629883	183.216141	-458.316956	1187.572021	251.840240	-406.211731	1166.900635	143.762543	-462.321411	1154.808838	214.344879	-410.699524	1133.838379
257	2.5600	9.096218	-388.555298	1001.237122	65.162216	-382.131378	1003.890198	-15.594777	-364.739532	957.133362	38.100334	-358.554718	959.696655	33.140430	-292.897766	860.440796	213.756332	-442.885101	1191.216919	182.656860	-458.323578	1187.152100	251.362885	-406.284058	1166.496582	143.213394	-462.283142	1154.380737	213.843246	-410.736481	1133.458862
258	2.5700	9.095145	-388.560974	1001.233948	65.161064	-382.136902	1003.887634	-15.597031	-364.743958	957.130737	38.098129	-358.559174	959.694580	33.138920	-292.900452	860.439880	213.272003	-442.926117	1190.792603	182.150040	-458.340729	1186.725342	250.930725	-406.361694	1166.077881	142.706619	-462.249573	1153.953125	213.377563	-410.774994	1133.069214
259	2.5800	9.094109	-388.566650	1001.230835	65.159950	-382.142456	1003.885071	-15.599254	-364.748383	957.128052	38.095959	-358.563660	959.692566	33.137424	-292.903168	860.438904	212.834259	-442.977051	1190.362671	181.689560	-458.368317	1186.296021	250.537308	-406.443817	1165.651855	142.237656	-462.220734	1153.528931	212.943665	-410.814178	1132.673706
260	2.5900	9.093108	-388.572357	1001.227661	65.158875	-382.148041	1003.882507	-15.601447	-364.752808	957.125427	38.093819	-358.568115	959.690491	33.135948	-292.905884	860.437988	212.435608	-443.037262	1189.932739	181.268524	-458.405548	1185.868530	250.175812	-406.529480	1165.225586	141.801453	-462.196106	1153.110596	212.537201	-410.852905	1132.276978
261	2.6000	9.092142	-388.578094	1001.224548	65.157837	-382.153625	1003.879944	-15.603611	-364.757263	957.122803	38.091705	-358.572632	959.688477	33.134487	-292.908600	860.437073	212.068069	-443.105499	1189.508179	180.879517	-458.450806	1185.447144	249.839264	-406.617401	1164.805664	141.392639	-462.174469	1152.700562	212.153641	-410.889832	1131.883301
262	2.6100	9.091210	-388.583832	1001.221436	65.156830	-382.159210	1003.877319	-15.605748	-364.761719	957.120178	38.089622	-358.577118	959.686401	33.133041	-292.911346	860.436157	211.723618	-443.179657	1189.094116	180.514908	-458.501648	1185.035889	249.520813	-406.705994	1164.397827	141.005630	-462.154022	1152.301270	211.788498	-410.923431	1131.496460
263	2.6200	9.090310	-388.589569	1001.218262	65.155853	-382.164856	1003.874756	-15.607857	-364.766205	957.117615	38.087566	-358.581635	959.684387	33.131611	-292.914093	860.435303	211.394348	-443.256958	1188.694946	180.167114	-458.554932	1184.638428	249.213913	-406.793274	1164.007080	140.634857	-462.132446	1151.914795	211.437363	-410.951904	1131.119751
264	2.6300	9.089442	-388.595367	1001.215149	65.154907	-382.170471	1003.872192	-15.609940	-364.770691	957.114990	38.085533	-358.586182	959.682373	33.130196	-292.916840	860.434387	211.072815	-443.333862	1188.314575	179.828934	-458.606842	1184.258057	248.912491	-406.876770	1163.637695	140.274933	-462.106964	1151.543335	211.096024	-410.973358	1130.756226
265	2.6400	9.088603	-388.601135	1001.212036	65.153999	-382.176117	1003.869629	-15.611996	-364.775177	957.112427	38.083530	-358.590729	959.680359	33.128796	-292.919586	860.433533	210.752213	-443.406250	1187.955933	179.493668	-458.652954	1183.897339	248.611053	-406.953552	1163.292480	139.920761	-462.074524	1151.188232	210.760529	-410.985718	1130.408081
