trial, task, trajectory, viz, time, confidence, offset, posx, posy, posz, anglex, angley, anglez
0, density, catheter1, density, 48.11908, 4, 0.003650773, 0.0171643, 0.8289975, -0.8462884, 
1, density, catheter2, none, 46.28506, 3, 0.003573225, 0.01476193, 0.8298729, -0.8236882, 
2, density, catheter1, density, 45.39246, 5, 0.003923192, 0.01499486, 0.8254945, -0.8465325, 
